info_type_id,movie_id,info,keyword,phonetic_code,production_year,title
3,3421514,Western,changing-of-the-guard,C5252,2008,"Chinaman's Chance: America's Yellow Slaves"
3,3421514,Western,changing-of-the-guard,C5252,2008,"Chinaman's Chance"
3,3412899,Western,changing-of-the-guard,C5252,1911,"Changing the Cook"
3,4128415,Western,changing-of-the-guard,C5252,1968,"El Chuncho Quien Sabe? (subtitle A Bullet for the General)"
3,3213831,Western,team,T5,1957,"3:10 to Yuma"
3,141335,Western,bulldozer,B4326,NULL,"La ballata di Gregorio Cortez"
3,3209202,Western,bulldozer,B4326,1967,"Blutiger Staub"
3,3394788,Western,bulldozer,B4326,1971,"The Blood Seekers"
3,3364448,Western,bulldozer,B4326,1954,"Blutiger SÃ¼den"
3,3411191,Western,bulldozer,B4326,1928,"Der Blitzreiter"
3,3363296,Western,bulldozer,B4326,1991,"Blutiger FluÃŸ"
3,3744286,Western,bulldozer,B4326,1996,"Blutiger Befehl"
3,4080776,Western,bulldozer,B4326,1964,"Blutige Rache in Tucson"
3,4220769,Western,bulldozer,B4326,1972,"Bulldozer Is Back Amigo"
3,4317805,Western,bulldozer,B4326,1982,"La ballata di Gregorio Cortez"
3,4401451,Western,bulldozer,B4326,1964,"Blutiger Staub"
